input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
0.46205547,-0.7796898,0.3622202,-0.60769486,0.24412581,-0.46038926,0.3916,0.4,0.4316,0.4353,0.4395,0.4497,0.4497,0.4512,0.4553,0.4614,0.4727,0.476,0.481,0.4824,0.4836,0.4858,0.4907,0.4941,0.4949,0.4956,0.4968,0.499,0.501,0.5044,0.506,0.5063,0.511,0.512,0.516,0.5176,0.519,0.519,0.519,0.5195,0.5205,0.5205,0.521,0.5254,0.532,0.5327,0.5356,0.5376,0.5376,0.54,0.545,0.5483,0.5493,0.551,0.559,0.559,0.559,0.5605,0.5605,0.5605,0.562,0.565,0.565,0.5664,0.5664,0.572,0.5757,0.577,0.58,0.5815,0.583,0.584,0.584,0.5854,0.587,0.587,0.587,0.587,0.5884,0.59,0.5913,0.5913,0.595,0.5967,0.601,0.601,0.602,0.602,0.602,0.605,0.6064,0.608,0.6147,0.6147,0.6147,0.6147,0.6177,0.6245,0.641,0.6426,0.655,0.6646,0.6675,0.6714,0.6714,0.6772
-0.6851424,-0.7692944,-0.4580227,-0.5550412,-0.23889668,-0.34491378,0.3965,0.4275,0.429,0.4395,0.4504,0.4636,0.467,0.472,0.4795,0.481,0.483,0.4836,0.4844,0.4878,0.4927,0.4956,0.4998,0.503,0.503,0.504,0.5044,0.5063,0.5093,0.5127,0.515,0.517,0.519,0.5195,0.5205,0.521,0.5254,0.5327,0.5337,0.5366,0.5376,0.5386,0.5386,0.5386,0.541,0.541,0.541,0.5454,0.547,0.547,0.549,0.549,0.549,0.549,0.551,0.552,0.5537,0.5537,0.5537,0.554,0.558,0.558,0.5605,0.5605,0.562,0.5635,0.5635,0.5664,0.5674,0.569,0.569,0.573,0.573,0.5747,0.577,0.577,0.5786,0.58,0.587,0.5884,0.59,0.5913,0.598,0.605,0.605,0.605,0.6064,0.6064,0.6094,0.6094,0.6094,0.6104,0.616,0.6245,0.627,0.6284,0.63,0.6313,0.633,0.6396,0.641,0.6465,0.669,0.6772,0.6865,0.6924
-1.8182747,0.16570266,-0.89318395,0.018704489,-0.94251806,0.023590943,0.3735,0.375,0.3826,0.4026,0.4067,0.418,0.4192,0.4248,0.4282,0.4395,0.458,0.461,0.4663,0.4678,0.47,0.4734,0.474,0.4802,0.4802,0.4824,0.483,0.485,0.4893,0.4893,0.49,0.4956,0.4976,0.499,0.499,0.499,0.5137,0.517,0.519,0.5205,0.5205,0.5273,0.5303,0.5303,0.532,0.532,0.5327,0.535,0.5405,0.544,0.5454,0.551,0.5522,0.554,0.555,0.555,0.555,0.558,0.559,0.5605,0.562,0.5635,0.5664,0.5674,0.5674,0.5757,0.577,0.5815,0.584,0.587,0.59,0.5938,0.595,0.595,0.598,0.6035,0.6064,0.62,0.6216,0.6216,0.623,0.6284,0.6284,0.633,0.633,0.638,0.638,0.6396,0.6396,0.6396,0.641,0.645,0.6494,0.6494,0.651,0.655,0.6675,0.669,0.6714,0.6743,0.6772,0.6826,0.6865,0.6924,0.6953,0.734
0.6750389,-0.43996167,0.49395138,-0.3808251,0.4005575,-0.37438652,0.386,0.4275,0.4373,0.4395,0.444,0.4456,0.4546,0.458,0.461,0.4614,0.463,0.4656,0.474,0.485,0.4858,0.4949,0.4968,0.499,0.499,0.4998,0.5044,0.5054,0.5054,0.5054,0.506,0.511,0.5137,0.5137,0.516,0.521,0.524,0.5254,0.526,0.527,0.529,0.529,0.5303,0.531,0.5317,0.5327,0.5327,0.535,0.5356,0.5376,0.5435,0.545,0.551,0.553,0.555,0.555,0.559,0.5605,0.565,0.565,0.5664,0.569,0.569,0.569,0.5703,0.572,0.5757,0.5757,0.5786,0.5786,0.583,0.583,0.584,0.5854,0.5854,0.5854,0.5854,0.587,0.5884,0.5884,0.59,0.5913,0.5913,0.5923,0.5938,0.595,0.595,0.5967,0.5967,0.6035,0.6064,0.6094,0.612,0.612,0.6187,0.62,0.626,0.626,0.6367,0.638,0.6426,0.645,0.6562,0.669,0.669,0.681
0.6112172,-0.8604863,0.4790941,-0.66755044,0.30278176,-0.44405875,0.3887,0.3977,0.4143,0.4316,0.4358,0.4365,0.44,0.4429,0.4504,0.4553,0.4656,0.4678,0.4746,0.4817,0.4824,0.483,0.4866,0.4866,0.49,0.4949,0.501,0.501,0.5024,0.503,0.504,0.5054,0.508,0.509,0.5103,0.5156,0.516,0.519,0.5195,0.5195,0.5195,0.5195,0.522,0.526,0.527,0.5303,0.537,0.5376,0.542,0.5425,0.5454,0.5454,0.547,0.5474,0.5566,0.558,0.558,0.559,0.5605,0.565,0.565,0.565,0.5664,0.569,0.5703,0.572,0.572,0.58,0.58,0.58,0.584,0.584,0.584,0.584,0.5854,0.5854,0.5884,0.5923,0.5938,0.595,0.595,0.595,0.598,0.5996,0.5996,0.601,0.602,0.6035,0.605,0.605,0.6094,0.6104,0.612,0.6133,0.616,0.6245,0.63,0.633,0.6562,0.6562,0.6577,0.666,0.6675,0.6772,0.678,0.678
-0.47658417,0.51147115,-0.2976726,0.25920165,-0.18516585,0.15487853,0.4124,0.4312,0.4504,0.4573,0.4587,0.4614,0.4663,0.4705,0.4746,0.4824,0.483,0.4836,0.485,0.485,0.4885,0.4907,0.4915,0.4949,0.4949,0.5005,0.504,0.5054,0.5063,0.5093,0.512,0.512,0.514,0.5176,0.519,0.521,0.524,0.524,0.5254,0.5273,0.528,0.529,0.5317,0.5317,0.532,0.537,0.54,0.5405,0.541,0.542,0.5425,0.5435,0.546,0.547,0.5493,0.5503,0.552,0.552,0.5522,0.553,0.555,0.555,0.558,0.559,0.562,0.5635,0.565,0.5664,0.569,0.569,0.569,0.5703,0.5747,0.5747,0.5757,0.5757,0.577,0.5786,0.587,0.59,0.59,0.5923,0.5938,0.595,0.601,0.602,0.6035,0.6064,0.6094,0.6094,0.612,0.6147,0.616,0.6187,0.627,0.63,0.6313,0.6367,0.645,0.645,0.6523,0.6562,0.659,0.6606,0.6675,0.6855
0.64445573,-0.12314133,0.40292603,-0.15427475,0.47096673,-0.28550735,0.3943,0.4407,0.447,0.4478,0.4553,0.4595,0.4644,0.4678,0.474,0.4775,0.4788,0.4788,0.4824,0.4836,0.4878,0.4907,0.4927,0.4968,0.501,0.5024,0.5063,0.5063,0.509,0.5093,0.511,0.514,0.516,0.517,0.517,0.519,0.5195,0.522,0.5225,0.5244,0.529,0.529,0.5303,0.5327,0.537,0.54,0.5405,0.5405,0.5425,0.5483,0.5493,0.5493,0.5503,0.5503,0.551,0.555,0.5566,0.558,0.5605,0.562,0.562,0.565,0.5664,0.5674,0.5674,0.569,0.5703,0.572,0.5747,0.5757,0.577,0.5786,0.5786,0.5786,0.58,0.5815,0.583,0.584,0.587,0.587,0.587,0.5884,0.59,0.59,0.595,0.5967,0.598,0.602,0.602,0.6035,0.605,0.6064,0.6064,0.6094,0.6147,0.6177,0.6187,0.62,0.623,0.6245,0.6343,0.638,0.6426,0.6577,0.6646,0.691
-0.020854918,-0.52897865,-0.028054265,-0.3626024,-0.100549184,-0.42336008,0.411,0.4185,0.427,0.444,0.4553,0.4705,0.4712,0.4775,0.4885,0.4893,0.4907,0.492,0.4934,0.4976,0.4976,0.4976,0.4976,0.5024,0.504,0.5044,0.506,0.509,0.5093,0.515,0.5156,0.519,0.519,0.519,0.5195,0.5195,0.521,0.522,0.5234,0.524,0.5244,0.5273,0.532,0.532,0.532,0.535,0.5366,0.5376,0.542,0.542,0.5474,0.552,0.5537,0.554,0.5566,0.558,0.558,0.5605,0.5605,0.562,0.562,0.562,0.565,0.5664,0.5674,0.5674,0.5674,0.569,0.5703,0.572,0.573,0.5747,0.5757,0.577,0.577,0.5786,0.58,0.5815,0.5815,0.584,0.584,0.587,0.587,0.5913,0.5923,0.595,0.595,0.5967,0.5967,0.5996,0.601,0.602,0.605,0.605,0.6104,0.6104,0.6104,0.612,0.6177,0.62,0.6367,0.6436,0.651,0.6562,0.6675,0.669
1.9536511,0.80765176,1.2425596,-0.110686064,0.7032183,0.10941174,0.3313,0.3325,0.337,0.3638,0.375,0.3762,0.3882,0.4019,0.4124,0.415,0.4165,0.4185,0.4229,0.4229,0.424,0.4297,0.4353,0.4414,0.444,0.458,0.4685,0.4712,0.474,0.474,0.4783,0.481,0.483,0.4836,0.4836,0.49,0.4927,0.4927,0.5024,0.5024,0.503,0.506,0.511,0.511,0.512,0.514,0.516,0.516,0.522,0.5293,0.5303,0.5337,0.534,0.534,0.5356,0.539,0.5425,0.5435,0.544,0.545,0.559,0.565,0.5664,0.5674,0.5703,0.5747,0.5747,0.577,0.5923,0.5923,0.5923,0.595,0.5996,0.605,0.6094,0.6104,0.62,0.6216,0.6313,0.6353,0.6353,0.6353,0.638,0.641,0.6426,0.6436,0.648,0.6533,0.6646,0.6675,0.676,0.676,0.678,0.6797,0.681,0.6855,0.6963,0.702,0.716,0.72,0.7227,0.742,0.756,0.7837,0.7837,0.8325
0.37656096,-0.45235202,0.2433882,-0.3444049,0.20449156,-0.4566436,0.4019,0.4192,0.4373,0.4463,0.4497,0.456,0.465,0.4705,0.4746,0.4753,0.4783,0.4802,0.4802,0.4836,0.487,0.4927,0.4998,0.5005,0.5005,0.501,0.5024,0.504,0.5054,0.5093,0.5093,0.5137,0.5137,0.5137,0.517,0.517,0.519,0.5205,0.524,0.5273,0.528,0.528,0.5293,0.531,0.532,0.5327,0.5366,0.54,0.541,0.542,0.5483,0.549,0.5503,0.553,0.5537,0.5537,0.554,0.554,0.555,0.562,0.562,0.562,0.565,0.565,0.572,0.5747,0.5747,0.5757,0.5786,0.5786,0.58,0.5815,0.584,0.584,0.5854,0.5854,0.587,0.587,0.587,0.5884,0.5884,0.59,0.5913,0.5923,0.5923,0.5923,0.5938,0.5938,0.5967,0.5967,0.598,0.5996,0.601,0.6035,0.605,0.6133,0.6147,0.6216,0.623,0.626,0.6436,0.6436,0.6577,0.659,0.6606,0.6772
0.34442428,-0.68289655,0.2587131,-0.51963097,0.1809765,-0.47026923,0.3943,0.4026,0.4365,0.4387,0.4456,0.4463,0.463,0.4636,0.4692,0.472,0.4727,0.4783,0.4824,0.4836,0.4836,0.4915,0.492,0.4941,0.496,0.5005,0.5024,0.503,0.503,0.5054,0.5063,0.5093,0.5103,0.511,0.514,0.517,0.517,0.5176,0.5205,0.521,0.5244,0.526,0.528,0.529,0.5303,0.5327,0.5356,0.5366,0.5454,0.5483,0.551,0.551,0.552,0.552,0.553,0.554,0.558,0.559,0.5605,0.5605,0.562,0.562,0.5635,0.565,0.565,0.5674,0.5757,0.5786,0.5786,0.58,0.583,0.583,0.584,0.584,0.5854,0.5854,0.587,0.5884,0.5884,0.5884,0.5884,0.5923,0.5923,0.5967,0.598,0.598,0.598,0.5996,0.601,0.602,0.602,0.605,0.608,0.6104,0.616,0.6177,0.6177,0.6216,0.627,0.63,0.651,0.6606,0.6616,0.6646,0.67,0.6772
0.9636227,-0.9156931,0.7249559,-0.68584317,0.7781527,-0.8602744,0.372,0.3882,0.3984,0.4116,0.413,0.4143,0.429,0.429,0.4429,0.444,0.4456,0.4539,0.4573,0.4622,0.467,0.4734,0.4817,0.483,0.4878,0.4878,0.4941,0.4968,0.502,0.503,0.5073,0.5093,0.5093,0.5103,0.512,0.515,0.516,0.517,0.519,0.524,0.528,0.529,0.529,0.5293,0.5317,0.5356,0.5366,0.5376,0.539,0.541,0.542,0.549,0.5503,0.5522,0.554,0.5566,0.5566,0.5605,0.562,0.562,0.5635,0.5635,0.5703,0.573,0.5757,0.5757,0.577,0.577,0.58,0.5815,0.584,0.584,0.5854,0.5884,0.59,0.59,0.59,0.5913,0.595,0.5967,0.5967,0.598,0.602,0.605,0.6064,0.608,0.6094,0.6133,0.6133,0.6147,0.6147,0.62,0.6245,0.627,0.6284,0.6313,0.655,0.6646,0.6675,0.6714,0.6743,0.678,0.6797,0.681,0.6855,0.694
-0.61738473,2.274065,-0.2825927,0.76076317,-0.2842998,0.78030086,0.1726,0.2426,0.2827,0.3064,0.3223,0.3237,0.341,0.354,0.372,0.3762,0.3894,0.3958,0.4048,0.4124,0.4172,0.42,0.4248,0.4255,0.429,0.4297,0.4365,0.4387,0.4395,0.4456,0.4512,0.4546,0.4553,0.461,0.4678,0.4795,0.483,0.4893,0.4915,0.4927,0.496,0.5024,0.5073,0.5103,0.5127,0.5137,0.519,0.522,0.5244,0.5254,0.526,0.529,0.529,0.531,0.5356,0.5356,0.5366,0.5503,0.551,0.569,0.5703,0.5703,0.5703,0.5747,0.5757,0.5786,0.59,0.6035,0.605,0.616,0.6187,0.6216,0.626,0.6353,0.6367,0.6367,0.641,0.6426,0.6426,0.6465,0.6523,0.6523,0.6523,0.6533,0.67,0.6743,0.6743,0.6772,0.681,0.681,0.684,0.684,0.7046,0.7046,0.7075,0.709,0.712,0.7144,0.7256,0.7295,0.763,0.7866,0.7964,0.802,0.835,0.884
0.9969868,-0.30646762,0.74517053,-0.34445325,0.5298914,-0.24845843,0.368,0.4138,0.427,0.4407,0.4414,0.4414,0.4456,0.4463,0.447,0.4504,0.452,0.452,0.463,0.4663,0.485,0.4858,0.49,0.4907,0.4956,0.4976,0.4983,0.4998,0.5005,0.5073,0.508,0.509,0.5103,0.5103,0.512,0.5127,0.5137,0.515,0.517,0.519,0.5234,0.5244,0.5254,0.527,0.5425,0.5435,0.545,0.546,0.547,0.5483,0.551,0.553,0.555,0.558,0.558,0.559,0.5605,0.5605,0.5605,0.5635,0.5674,0.5674,0.5674,0.569,0.5703,0.577,0.5786,0.5786,0.58,0.5815,0.583,0.584,0.5854,0.5854,0.587,0.5884,0.5913,0.5913,0.5913,0.5913,0.5938,0.595,0.598,0.5996,0.6094,0.6094,0.6104,0.612,0.6147,0.616,0.6177,0.6177,0.6187,0.6187,0.62,0.623,0.626,0.6313,0.6313,0.6353,0.645,0.6577,0.67,0.6797,0.688,0.6953
0.41772294,-0.66384715,0.31503534,-0.5175521,0.22607742,-0.46104038,0.3936,0.406,0.4373,0.4373,0.444,0.4497,0.458,0.4602,0.465,0.4685,0.4692,0.4795,0.481,0.483,0.4836,0.4934,0.4949,0.496,0.4968,0.4968,0.4983,0.4998,0.501,0.5054,0.5073,0.5093,0.5107,0.5137,0.514,0.515,0.5176,0.5195,0.522,0.522,0.5225,0.5244,0.527,0.529,0.5293,0.531,0.5327,0.537,0.541,0.545,0.5483,0.551,0.552,0.552,0.554,0.555,0.558,0.559,0.559,0.562,0.562,0.5635,0.5635,0.5664,0.5664,0.5674,0.577,0.5786,0.5786,0.5815,0.5815,0.583,0.584,0.584,0.5854,0.587,0.587,0.5884,0.5884,0.59,0.5913,0.5923,0.5938,0.5967,0.598,0.598,0.598,0.601,0.602,0.602,0.6035,0.6035,0.608,0.6104,0.6147,0.6177,0.6177,0.62,0.6313,0.633,0.651,0.6606,0.6616,0.666,0.67,0.678
0.7418147,0.68970984,0.38615996,0.35984677,0.556118,0.3774852,0.386,0.4316,0.4365,0.4395,0.4436,0.444,0.4614,0.4614,0.4692,0.47,0.4712,0.4727,0.4734,0.4753,0.4753,0.4775,0.4858,0.4858,0.4858,0.4885,0.4968,0.5024,0.5024,0.503,0.503,0.5054,0.5054,0.5073,0.5103,0.5156,0.5156,0.5176,0.519,0.5205,0.5234,0.5254,0.529,0.529,0.531,0.5356,0.537,0.5386,0.539,0.5405,0.5405,0.5425,0.5454,0.5454,0.5474,0.5493,0.5503,0.5503,0.551,0.553,0.554,0.5566,0.558,0.5605,0.5605,0.5635,0.565,0.5664,0.5664,0.5674,0.573,0.5747,0.5786,0.5786,0.58,0.58,0.5815,0.5815,0.5854,0.5854,0.5913,0.595,0.601,0.601,0.6064,0.6064,0.6064,0.608,0.6104,0.612,0.6147,0.6216,0.626,0.6343,0.6343,0.638,0.6396,0.6396,0.6396,0.6465,0.659,0.6606,0.67,0.6895,0.7104,0.7295
-0.6349956,1.0166607,-0.40776384,0.56190586,-0.46088076,0.68519664,0.3618,0.3645,0.3916,0.4214,0.4346,0.4395,0.4429,0.4463,0.4497,0.4602,0.4614,0.4644,0.4685,0.4712,0.4788,0.4878,0.4915,0.492,0.4927,0.4941,0.496,0.4976,0.4983,0.499,0.5005,0.5054,0.5054,0.506,0.5103,0.5107,0.511,0.511,0.516,0.5186,0.5186,0.5186,0.524,0.5254,0.526,0.529,0.5317,0.5327,0.5337,0.5337,0.5337,0.542,0.5425,0.5483,0.549,0.5503,0.554,0.555,0.559,0.559,0.5605,0.5664,0.5664,0.5703,0.572,0.573,0.5747,0.5747,0.577,0.58,0.583,0.583,0.584,0.584,0.584,0.5854,0.587,0.5884,0.5913,0.5996,0.6035,0.605,0.608,0.6094,0.6177,0.62,0.6216,0.626,0.626,0.626,0.6284,0.6343,0.641,0.641,0.6426,0.645,0.6494,0.659,0.6606,0.6646,0.673,0.684,0.6924,0.6953,0.7173,0.734
-0.9664944,1.7511064,-0.45277482,0.6826016,-0.4686552,0.7080067,0.2294,0.2827,0.3057,0.3547,0.3638,0.3833,0.3943,0.3977,0.3992,0.4124,0.4138,0.4172,0.427,0.4282,0.4304,0.4346,0.4365,0.438,0.4553,0.458,0.4644,0.4656,0.4663,0.474,0.4753,0.476,0.476,0.485,0.4885,0.4927,0.4956,0.5024,0.5073,0.5093,0.512,0.5156,0.5195,0.5195,0.521,0.526,0.5273,0.528,0.5303,0.532,0.532,0.5327,0.5356,0.5405,0.542,0.5435,0.551,0.551,0.552,0.553,0.554,0.554,0.559,0.5605,0.5674,0.573,0.573,0.5786,0.5923,0.5938,0.598,0.598,0.6064,0.6216,0.6245,0.627,0.63,0.633,0.6343,0.6436,0.6436,0.6465,0.6465,0.648,0.6523,0.6523,0.6523,0.6523,0.655,0.6562,0.6616,0.663,0.676,0.6772,0.688,0.6924,0.6953,0.699,0.706,0.713,0.731,0.7656,0.7725,0.7935,0.806,0.8154
2.9177682,-0.7539344,1.1817462,-0.33896136,1.1902122,-0.3667423,0.2286,0.2412,0.2695,0.3,0.3423,0.343,0.3438,0.352,0.3604,0.3694,0.3743,0.3777,0.3958,0.397,0.4014,0.4019,0.415,0.4214,0.433,0.4353,0.4353,0.444,0.4463,0.4478,0.452,0.4531,0.467,0.4678,0.47,0.4788,0.4844,0.487,0.4878,0.4878,0.4956,0.503,0.5063,0.515,0.526,0.529,0.5303,0.5317,0.5376,0.54,0.5503,0.5522,0.553,0.5605,0.5635,0.5664,0.5664,0.5674,0.5674,0.5674,0.569,0.569,0.573,0.5747,0.5757,0.5757,0.5815,0.602,0.6104,0.6187,0.6187,0.6187,0.6187,0.6245,0.6245,0.63,0.6353,0.6396,0.6426,0.6426,0.6426,0.666,0.67,0.6978,0.7007,0.702,0.7036,0.706,0.709,0.713,0.7227,0.731,0.7383,0.7407,0.7437,0.7505,0.7686,0.7725,0.774,0.7837,0.7837,0.7935,0.802,0.8047,0.8184,0.8794
0.5649177,1.6498866,0.18160522,0.7145901,0.22170547,0.724786,0.3306,0.332,0.366,0.3735,0.3882,0.3928,0.3977,0.4019,0.404,0.4214,0.4229,0.424,0.4275,0.4395,0.4395,0.447,0.4478,0.452,0.467,0.4692,0.474,0.4817,0.4824,0.4824,0.4858,0.4866,0.4885,0.4941,0.4941,0.4956,0.499,0.502,0.5024,0.504,0.5073,0.5103,0.5103,0.5107,0.5176,0.5176,0.5195,0.5225,0.528,0.5293,0.5317,0.532,0.534,0.535,0.54,0.54,0.5474,0.5474,0.5483,0.552,0.5537,0.562,0.5635,0.5674,0.573,0.5747,0.5757,0.5757,0.587,0.59,0.59,0.5923,0.5967,0.602,0.6064,0.608,0.6104,0.6133,0.616,0.6177,0.6216,0.6245,0.626,0.627,0.6465,0.6465,0.6533,0.655,0.6562,0.6562,0.6562,0.6646,0.6675,0.6772,0.678,0.6826,0.6963,0.6978,0.7036,0.7075,0.7075,0.713,0.724,0.731,0.7476,0.824
-1.5947424,-1.3481691,-0.69484055,-0.6877825,-0.7413509,-0.7083909,0.3132,0.3965,0.411,0.4214,0.424,0.4255,0.4275,0.4282,0.4297,0.4429,0.4497,0.452,0.4531,0.4553,0.4573,0.4663,0.4727,0.4746,0.476,0.476,0.4817,0.49,0.4907,0.4915,0.4915,0.4998,0.5005,0.501,0.502,0.5044,0.506,0.512,0.516,0.5234,0.527,0.5273,0.5293,0.535,0.5366,0.537,0.542,0.544,0.5454,0.5493,0.5503,0.555,0.555,0.5566,0.5566,0.558,0.559,0.559,0.562,0.5664,0.5703,0.573,0.5757,0.5757,0.5786,0.58,0.58,0.583,0.584,0.5854,0.5884,0.5913,0.5913,0.5938,0.595,0.5967,0.601,0.601,0.608,0.6133,0.6147,0.6177,0.6177,0.6187,0.62,0.623,0.6245,0.6245,0.6367,0.638,0.6436,0.645,0.6523,0.6606,0.6616,0.663,0.669,0.67,0.6865,0.694,0.709,0.713,0.7188,0.72,0.727,0.7466
-0.053498376,0.15267952,-0.06825827,0.057467297,0.019352537,0.08113568,0.4275,0.4539,0.467,0.4734,0.4753,0.4768,0.4795,0.4802,0.481,0.4893,0.4893,0.4949,0.4956,0.496,0.5005,0.5005,0.501,0.501,0.501,0.502,0.5063,0.5063,0.5176,0.5186,0.5186,0.519,0.5205,0.521,0.522,0.5244,0.527,0.527,0.527,0.5303,0.5317,0.532,0.5327,0.5337,0.535,0.535,0.5386,0.5386,0.54,0.542,0.5425,0.5425,0.5435,0.5483,0.5493,0.552,0.5522,0.5522,0.5566,0.558,0.558,0.559,0.559,0.5605,0.5635,0.5635,0.565,0.5664,0.569,0.569,0.572,0.573,0.573,0.573,0.5747,0.5757,0.5757,0.5757,0.5757,0.5786,0.5786,0.5786,0.5815,0.5884,0.5884,0.5923,0.5938,0.595,0.5967,0.5967,0.608,0.608,0.6104,0.612,0.6133,0.6147,0.616,0.62,0.623,0.626,0.627,0.6284,0.6426,0.645,0.6494,0.666
-0.8800566,-1.0478246,-0.5330336,-0.71209717,-0.63417834,-0.8049944,0.37,0.422,0.427,0.4346,0.4365,0.438,0.4485,0.4644,0.4692,0.47,0.4727,0.476,0.4783,0.4817,0.4836,0.4866,0.4893,0.4893,0.4907,0.4934,0.496,0.499,0.5005,0.506,0.5107,0.511,0.511,0.5137,0.514,0.514,0.514,0.5205,0.521,0.521,0.5225,0.526,0.5293,0.534,0.539,0.54,0.5405,0.5425,0.545,0.5454,0.549,0.5503,0.551,0.5522,0.553,0.558,0.558,0.558,0.559,0.5605,0.562,0.562,0.562,0.5674,0.5674,0.569,0.572,0.573,0.5757,0.577,0.577,0.5786,0.5786,0.58,0.584,0.5854,0.59,0.5938,0.5967,0.5967,0.5996,0.601,0.602,0.605,0.608,0.6104,0.616,0.6177,0.62,0.62,0.62,0.623,0.6245,0.6284,0.6313,0.638,0.6396,0.641,0.651,0.655,0.6562,0.67,0.6797,0.7007,0.706,0.709
0.48874155,-0.7787306,0.38057545,-0.6087528,0.25696564,-0.45669198,0.3916,0.4006,0.4297,0.4353,0.44,0.4485,0.4485,0.452,0.4539,0.4602,0.4712,0.4753,0.4802,0.483,0.4844,0.4858,0.49,0.492,0.4941,0.496,0.4976,0.5005,0.501,0.503,0.5063,0.5063,0.512,0.5127,0.516,0.517,0.5186,0.5186,0.519,0.519,0.5195,0.5205,0.522,0.524,0.5337,0.5337,0.537,0.5376,0.5386,0.5386,0.544,0.5474,0.5493,0.5493,0.559,0.559,0.5605,0.5605,0.5605,0.562,0.562,0.565,0.5664,0.5664,0.5674,0.572,0.5747,0.5757,0.5815,0.5815,0.583,0.584,0.584,0.584,0.587,0.587,0.587,0.5884,0.5884,0.5884,0.5913,0.5923,0.595,0.598,0.5996,0.601,0.602,0.602,0.6035,0.605,0.6064,0.608,0.6133,0.6147,0.6147,0.6177,0.6187,0.623,0.6426,0.6436,0.655,0.6646,0.6675,0.6714,0.6714,0.6772
0.7922462,-0.5507583,0.5915793,-0.47234017,0.42486376,-0.36185318,0.3792,0.4248,0.4312,0.4338,0.4395,0.44,0.4436,0.4463,0.4485,0.4512,0.4546,0.4614,0.4663,0.476,0.4941,0.4949,0.4968,0.4976,0.4983,0.499,0.502,0.5044,0.5063,0.5073,0.508,0.508,0.509,0.5103,0.511,0.515,0.5195,0.522,0.524,0.526,0.527,0.5303,0.531,0.531,0.5317,0.5327,0.537,0.5386,0.5386,0.5405,0.5425,0.5435,0.545,0.551,0.5522,0.5566,0.558,0.559,0.5635,0.5664,0.5674,0.569,0.5703,0.5703,0.572,0.577,0.5786,0.5786,0.5786,0.58,0.5815,0.5815,0.5854,0.587,0.587,0.5884,0.5884,0.59,0.59,0.5913,0.5913,0.5923,0.5923,0.595,0.595,0.5996,0.601,0.601,0.602,0.608,0.608,0.608,0.612,0.616,0.6177,0.623,0.6284,0.6396,0.6426,0.6494,0.6494,0.6523,0.6616,0.6714,0.676,0.6797
0.5083417,0.5620509,0.25413245,0.2872458,0.049671475,0.10626825,0.397,0.4463,0.449,0.4526,0.461,0.4636,0.4644,0.4734,0.4734,0.4783,0.483,0.4836,0.4866,0.4866,0.4866,0.4893,0.49,0.4934,0.4941,0.4956,0.499,0.501,0.508,0.5093,0.5107,0.5107,0.511,0.514,0.514,0.515,0.515,0.516,0.517,0.5186,0.521,0.5317,0.532,0.5327,0.535,0.5366,0.5366,0.5366,0.537,0.5386,0.544,0.5454,0.5474,0.549,0.549,0.5503,0.5503,0.552,0.5537,0.5537,0.555,0.5566,0.558,0.559,0.5605,0.565,0.5664,0.5674,0.5674,0.569,0.5703,0.5703,0.5757,0.5757,0.58,0.58,0.58,0.5815,0.5815,0.584,0.584,0.5884,0.5923,0.595,0.595,0.598,0.5996,0.601,0.602,0.605,0.612,0.6133,0.6177,0.627,0.627,0.6284,0.6313,0.6313,0.6313,0.6313,0.645,0.651,0.6646,0.6714,0.6797,0.713
1.0257038,-0.35388497,0.7682115,-0.37778595,0.52644295,-0.25705537,0.3652,0.413,0.424,0.4365,0.4373,0.44,0.4407,0.4429,0.4456,0.4485,0.449,0.4512,0.463,0.4644,0.485,0.487,0.4915,0.4915,0.492,0.4934,0.4983,0.4983,0.4998,0.506,0.5073,0.509,0.5093,0.511,0.511,0.5137,0.514,0.515,0.5186,0.5205,0.5234,0.5234,0.526,0.529,0.54,0.545,0.5454,0.546,0.5474,0.5474,0.549,0.5493,0.555,0.5566,0.558,0.558,0.562,0.5635,0.5635,0.565,0.5664,0.5674,0.5674,0.5703,0.5703,0.5757,0.5786,0.5786,0.5786,0.5815,0.5854,0.5854,0.5854,0.587,0.5884,0.59,0.59,0.5913,0.5913,0.5938,0.595,0.5967,0.5996,0.602,0.6064,0.6104,0.6104,0.6133,0.6147,0.616,0.6177,0.6187,0.62,0.6216,0.6216,0.623,0.626,0.6343,0.6343,0.641,0.648,0.6616,0.6743,0.6826,0.688,0.6953
